Year,State,StateCode,CountyCode,CountyName,TO-WTotl
1995,TN,47,153,Sequatchie,1.02
1995,TN,47,155,Sevier,9.59
1995,TN,47,157,Shelby,638.13
1995,TN,47,159,Smith,3.18
1995,TN,47,161,Stewart,2196.73
1995,TN,47,163,Sullivan,543.81
1995,TN,47,165,Sumner,791.75
1995,TN,47,167,Tipton,5.58
1995,TN,47,169,Trousdale,0.79
1995,TN,47,171,Unicoi,2.29
1995,TN,47,173,Union,2.59
1995,TN,47,175,Van Buren,0.63
1995,TN,47,177,Warren,5.99
1995,TN,47,179,Washington,21.60
1995,TN,47,181,Wayne,4.51
1995,TN,47,183,Weakley,3.56
1995,TN,47,185,White,3.20
1995,TN,47,187,Williamson,4.50
1995,TN,47,189,Wilson,9.58
1995,TX,48,001,Anderson,12.53
1995,TX,48,003,Andrews,48.70
1995,TX,48,005,Angelina,41.44
1995,TX,48,007,Aransas,1.05
1995,TX,48,009,Archer,23.80
1995,TX,48,011,Armstrong,10.57
1995,TX,48,013,Atascosa,55.61
1995,TX,48,015,Austin,12.58
1995,TX,48,017,Bailey,173.09
1995,TX,48,019,Bandera,2.35
1995,TX,48,021,Bastrop,11.65
1995,TX,48,023,Baylor,3.80
1995,TX,48,025,Bee,4.31
1995,TX,48,027,Bell,47.99
1995,TX,48,029,Bexar,837.67
1995,TX,48,031,Blanco,1.82
1995,TX,48,033,Borden,5.57
1995,TX,48,035,Bosque,5.87
1995,TX,48,037,Bowie,57.76
1995,TX,48,039,Brazoria,1094.55
1995,TX,48,041,Brazos,37.94
1995,TX,48,043,Brewster,3.72
1995,TX,48,045,Briscoe,26.91
1995,TX,48,047,Brooks,2.49
1995,TX,48,049,Brown,19.30
1995,TX,48,051,Burleson,16.52
1995,TX,48,053,Burnet,134.15
1995,TX,48,055,Caldwell,6.78
1995,TX,48,057,Calhoun,240.95
1995,TX,48,059,Callahan,3.74
1995,TX,48,061,Cameron,456.51
1995,TX,48,063,Camp,3.19
1995,TX,48,065,Carson,72.36
1995,TX,48,067,Cass,80.39
1995,TX,48,069,Castro,400.58
1995,TX,48,071,Chambers,1228.14
1995,TX,48,073,Cherokee,347.39
1995,TX,48,075,Childress,6.61
1995,TX,48,077,Clay,17.30
1995,TX,48,079,Cochran,58.63
1995,TX,48,081,Coke,32.87
1995,TX,48,083,Coleman,4.12
1995,TX,48,085,Collin,339.08
1995,TX,48,087,Collingsworth,28.07
1995,TX,48,089,Colorado,231.16
1995,TX,48,091,Comal,28.19
1995,TX,48,093,Comanche,46.24
1995,TX,48,095,Concho,7.89
1995,TX,48,097,Cooke,9.69
1995,TX,48,099,Coryell,1.92
1995,TX,48,101,Cottle,2.84
1995,TX,48,103,Crane,15.49
1995,TX,48,105,Crockett,7.65
1995,TX,48,107,Crosby,91.97
1995,TX,48,109,Culberson,8.14
1995,TX,48,111,Dallam,329.19
1995,TX,48,113,Dallas,728.65
1995,TX,48,115,Dawson,50.23
1995,TX,48,117,Deaf Smith,278.55
1995,TX,48,119,Delta,0.76
1995,TX,48,121,Denton,165.99
1995,TX,48,123,De Witt,5.47
1995,TX,48,125,Dickens,5.52
1995,TX,48,127,Dimmit,14.46
1995,TX,48,129,Donley,15.46
1995,TX,48,131,Duval,22.60
1995,TX,48,133,Eastland,15.91
1995,TX,48,135,Ector,40.06
1995,TX,48,137,Edwards,1.04
1995,TX,48,139,Ellis,15.78
1995,TX,48,141,El Paso,392.62
1995,TX,48,143,Erath,25.11
1995,TX,48,145,Falls,8.82
1995,TX,48,147,Fannin,477.49
1995,TX,48,149,Fayette,23.94
1995,TX,48,151,Fisher,3.97
1995,TX,48,153,Floyd,226.26
1995,TX,48,155,Foard,4.97
1995,TX,48,157,Fort Bend,216.86
1995,TX,48,159,Franklin,5.08
1995,TX,48,161,Freestone,868.19
1995,TX,48,163,Frio,102.25
1995,TX,48,165,Gaines,579.42
1995,TX,48,167,Galveston,587.43
1995,TX,48,169,Garza,10.30
1995,TX,48,171,Gillespie,7.33
1995,TX,48,173,Glasscock,56.15
1995,TX,48,175,Goliad,8.43
1995,TX,48,177,Gonzales,9.52
1995,TX,48,179,Gray,26.97
1995,TX,48,181,Grayson,28.69
1995,TX,48,183,Gregg,42.24
1995,TX,48,185,Grimes,9.53
1995,TX,48,187,Guadalupe,10.48
1995,TX,48,189,Hale,354.95
1995,TX,48,191,Hall,11.56
1995,TX,48,193,Hamilton,3.32
1995,TX,48,195,Hansford,167.09
1995,TX,48,197,Hardeman,12.56
1995,TX,48,199,Hardin,185.58
1995,TX,48,201,Harris,894.91
1995,TX,48,203,Harrison,81.64
1995,TX,48,205,Hartley,211.61
1995,TX,48,207,Haskell,98.12
1995,TX,48,209,Hays,17.26
1995,TX,48,211,Hemphill,3.97
1995,TX,48,213,Henderson,126.48
1995,TX,48,215,Hidalgo,932.37
1995,TX,48,217,Hill,5.65
1995,TX,48,219,Hockley,176.15
1995,TX,48,221,Hood,3333.38
1995,TX,48,223,Hopkins,12.86
1995,TX,48,225,Houston,6.19
1995,TX,48,227,Howard,13.76
1995,TX,48,229,Hudspeth,157.51
1995,TX,48,231,Hunt,97.20
1995,TX,48,233,Hutchinson,146.81
1995,TX,48,235,Irion,5.54
1995,TX,48,237,Jack,3.27
1995,TX,48,239,Jackson,88.39
1995,TX,48,241,Jasper,57.42
1995,TX,48,243,Jeff Davis,1.18
1995,TX,48,245,Jefferson,172.46
1995,TX,48,247,Jim Hogg,1.79
1995,TX,48,249,Jim Wells,5.08
1995,TX,48,251,Johnson,13.26
1995,TX,48,253,Jones,286.75
1995,TX,48,255,Karnes,4.93
1995,TX,48,257,Kaufman,6.79
1995,TX,48,259,Kendall,4.35
1995,TX,48,261,Kenedy,1.04
1995,TX,48,263,Kent,10.07
1995,TX,48,265,Kerr,7.71
1995,TX,48,267,Kimble,2.99
1995,TX,48,269,King,4.28
1995,TX,48,271,Kinney,8.53
1995,TX,48,273,Kleberg,7.84
1995,TX,48,275,Knox,26.72
1995,TX,48,277,Lamar,22.32
1995,TX,48,279,Lamb,293.52
1995,TX,48,281,Lampasas,1.71
1995,TX,48,283,La Salle,7.31
1995,TX,48,285,Lavaca,16.53
1995,TX,48,287,Lee,10.37
1995,TX,48,289,Leon,9.01
1995,TX,48,291,Liberty,613.35
1995,TX,48,293,Limestone,23.81
1995,TX,48,295,Lipscomb,17.82
1995,TX,48,297,Live Oak,9.67
1995,TX,48,299,Llano,4.72
1995,TX,48,301,Loving,1.71
1995,TX,48,303,Lubbock,219.36
1995,TX,48,305,Lynn,51.11
1995,TX,48,307,McCulloch,6.49
1995,TX,48,309,McLennan,57.35
1995,TX,48,311,McMullen,2.49
1995,TX,48,313,Madison,3.18
1995,TX,48,315,Marion,5.28
1995,TX,48,317,Martin,14.19
1995,TX,48,319,Mason,12.71
1995,TX,48,321,Matagorda,124.24
1995,TX,48,323,Maverick,134.67
1995,TX,48,325,Medina,50.17
1995,TX,48,327,Menard,6.38
1995,TX,48,329,Midland,59.52
1995,TX,48,331,Milam,50.30
1995,TX,48,333,Mills,3.90
1995,TX,48,335,Mitchell,7.48
1995,TX,48,337,Montague,5.93
1995,TX,48,339,Montgomery,38.64
1995,TX,48,341,Moore,312.10
1995,TX,48,343,Morris,85.89
1995,TX,48,345,Motley,6.05
1995,TX,48,347,Nacogdoches,13.94
1995,TX,48,349,Navarro,8.91
1995,TX,48,351,Newton,5.00
1995,TX,48,353,Nolan,5.70
1995,TX,48,355,Nueces,925.58
1995,TX,48,357,Ochiltree,85.72
1995,TX,48,359,Oldham,6.57
1995,TX,48,361,Orange,1190.73
1995,TX,48,363,Palo Pinto,462.06
1995,TX,48,365,Panola,11.69
1995,TX,48,367,Parker,18.86
1995,TX,48,369,Parmer,342.26
1995,TX,48,371,Pecos,86.47
1995,TX,48,373,Polk,9.36
1995,TX,48,375,Potter,28.51
1995,TX,48,377,Presidio,22.10
1995,TX,48,379,Rains,1.39
1995,TX,48,381,Randall,54.52
1995,TX,48,383,Reagan,34.30
1995,TX,48,385,Real,1.04
1995,TX,48,387,Red River,5.04
1995,TX,48,389,Reeves,98.18
1995,TX,48,391,Refugio,6.01
1995,TX,48,393,Roberts,5.85
1995,TX,48,395,Robertson,23.60
1995,TX,48,397,Rockwall,0.18
1995,TX,48,399,Runnels,6.90
1995,TX,48,401,Rusk,28.41
1995,TX,48,403,Sabine,2.34
1995,TX,48,405,San Augustine,2.13
1995,TX,48,407,San Jacinto,2.35
1995,TX,48,409,San Patricio,12.38
1995,TX,48,411,San Saba,5.28
1995,TX,48,413,Schleicher,3.30
1995,TX,48,415,Scurry,25.52
1995,TX,48,417,Shackelford,2.41
1995,TX,48,419,Shelby,6.39
1995,TX,48,421,Sherman,244.27
1995,TX,48,423,Smith,39.31
1995,TX,48,425,Somervell,5.97
1995,TX,48,427,Starr,50.00
1995,TX,48,429,Stephens,9.70
1995,TX,48,431,Sterling,3.24
1995,TX,48,433,Stonewall,3.85
1995,TX,48,435,Sutton,3.18
1995,TX,48,437,Swisher,181.33
1995,TX,48,439,Tarrant,175.74
1995,TX,48,441,Taylor,25.70
1995,TX,48,443,Terrell,1.07
1995,TX,48,445,Terry,155.23
1995,TX,48,447,Throckmorton,2.28
1995,TX,48,449,Titus,1420.88
1995,TX,48,451,Tom Green,257.92
1995,TX,48,453,Travis,590.48
1995,TX,48,455,Trinity,1.91
1995,TX,48,457,Tyler,3.10
1995,TX,48,459,Upshur,6.89
1995,TX,48,461,Upton,29.22
1995,TX,48,463,Uvalde,60.82
1995,TX,48,465,Val Verde,12.37
1995,TX,48,467,Van Zandt,9.67
1995,TX,48,469,Victoria,48.27
1995,TX,48,471,Walker,5.22
1995,TX,48,473,Waller,24.45
1995,TX,48,475,Ward,40.15
1995,TX,48,477,Washington,6.54
1995,TX,48,479,Webb,43.11
1995,TX,48,481,Wharton,273.45
1995,TX,48,483,Wheeler,6.17
1995,TX,48,485,Wichita,30.83
1995,TX,48,487,Wilbarger,28.57
1995,TX,48,489,Willacy,0.67
1995,TX,48,491,Williamson,25.95
1995,TX,48,493,Wilson,17.12
1995,TX,48,495,Winkler,7.42
1995,TX,48,497,Wise,21.77
1995,TX,48,499,Wood,15.52
1995,TX,48,501,Yoakum,127.48
1995,TX,48,503,Young,9.46
1995,TX,48,505,Zapata,5.87
1995,TX,48,507,Zavala,71.11
1995,UT,49,001,Beaver,136.05
1995,UT,49,003,Box Elder,370.90
1995,UT,49,005,Cache,292.87
1995,UT,49,007,Carbon,71.95
1995,UT,49,009,Daggett,15.35
1995,UT,49,011,Davis,159.18
1995,UT,49,013,Duchesne,171.50
1995,UT,49,015,Emery,152.62
1995,UT,49,017,Garfield,70.92
1995,UT,49,019,Grand,10.30
1995,UT,49,021,Iron,154.11
1995,UT,49,023,Juab,110.55
1995,UT,49,025,Kane,10.03
1995,UT,49,027,Millard,284.51
1995,UT,49,029,Morgan,106.97
1995,UT,49,031,Piute,71.56
1995,UT,49,033,Rich,152.79
1995,UT,49,035,Salt Lake,386.06
1995,UT,49,037,San Juan,42.06
1995,UT,49,039,Sanpete,149.23
1995,UT,49,041,Sevier,209.38
1995,UT,49,043,Summit,90.93
1995,UT,49,045,Tooele,210.60
1995,UT,49,047,Uintah,195.45
1995,UT,49,049,Utah,298.82
1995,UT,49,051,Wasatch,96.50
1995,UT,49,053,Washington,84.16
1995,UT,49,055,Wayne,58.32
1995,UT,49,057,Weber,294.84
1995,VT,50,001,Addison,6.72
1995,VT,50,003,Bennington,8.16
1995,VT,50,005,Caledonia,6.58
1995,VT,50,007,Chittenden,20.08
1995,VT,50,009,Essex,2.45
1995,VT,50,011,Franklin,7.66
1995,VT,50,013,Grand Isle,7.04
1995,VT,50,015,Lamoille,4.22
1995,VT,50,017,Orange,3.18
1995,VT,50,019,Orleans,4.63
1995,VT,50,021,Rutland,15.81
1995,VT,50,023,Washington,7.87
1995,VT,50,025,Windham,460.33
1995,VT,50,027,Windsor,10.55
1995,VA,51,001,Accomack,8.85
1995,VA,51,003,Albemarle,16.45
1995,VA,51,005,Alleghany,57.08
1995,VA,51,007,Amelia,2.31
1995,VA,51,009,Amherst,18.18
1995,VA,51,011,Appomattox,1.85
1995,VA,51,013,Arlington,0.14
1995,VA,51,015,Augusta,17.46
1995,VA,51,017,Bath,2.10
1995,VA,51,019,Bedford,16.96
1995,VA,51,021,Bland,1.15
1995,VA,51,023,Botetourt,18.44
1995,VA,51,025,Brunswick,3.97
1995,VA,51,027,Buchanan,3.58
1995,VA,51,029,Buckingham,2.25
1995,VA,51,031,Campbell,11.29
1995,VA,51,033,Caroline,3.07
1995,VA,51,035,Carroll,3.53
1995,VA,51,036,Charles City,1.66
1995,VA,51,037,Charlotte,1.93
1995,VA,51,041,Chesterfield,1007.84
1995,VA,51,043,Clarke,1.95
1995,VA,51,045,Craig,0.55
1995,VA,51,047,Culpeper,3.82
1995,VA,51,049,Cumberland,0.91
1995,VA,51,051,Dickenson,3.26
1995,VA,51,053,Dinwiddie,4.15
1995,VA,51,057,Essex,1.07
1995,VA,51,059,Fairfax,76.65
1995,VA,51,061,Fauquier,6.62
1995,VA,51,063,Floyd,1.62
1995,VA,51,065,Fluvanna,117.60
1995,VA,51,067,Franklin,5.69
1995,VA,51,069,Frederick,5.54
1995,VA,51,071,Giles,309.32
1995,VA,51,073,Gloucester,2.77
1995,VA,51,075,Goochland,2.93
1995,VA,51,077,Grayson,2.07
1995,VA,51,079,Greene,1.60
1995,VA,51,081,Greensville,3.39
1995,VA,51,083,Halifax,7.13
1995,VA,51,085,Hanover,26.35
1995,VA,51,087,Henrico,7.99
1995,VA,51,089,Henry,41.60
1995,VA,51,091,Highland,5.90
1995,VA,51,093,Isle Of Wight,56.34
1995,VA,51,095,James City,33.00
1995,VA,51,097,King And Queen,0.66
1995,VA,51,099,King George,3.73
1995,VA,51,101,King William,22.37
1995,VA,51,103,Lancaster,2.33
1995,VA,51,105,Lee,3.75
1995,VA,51,107,Loudoun,18.23
1995,VA,51,109,Louisa,2077.53
1995,VA,51,111,Lunenburg,1.80
1995,VA,51,113,Madison,1.78
1995,VA,51,115,Mathews,0.77
1995,VA,51,117,Mecklenburg,10.66
1995,VA,51,119,Middlesex,1.05
1995,VA,51,121,Montgomery,24.59
1995,VA,51,125,Nelson,2.81
1995,VA,51,127,New Kent,40.08
1995,VA,51,131,Northampton,6.35
1995,VA,51,133,Northumberland,1.21
1995,VA,51,135,Nottoway,3.22
1995,VA,51,137,Orange,3.41
1995,VA,51,139,Page,4.58
1995,VA,51,141,Patrick,2.38
1995,VA,51,143,Pittsylvania,10.55
1995,VA,51,145,Powhatan,1.74
1995,VA,51,147,Prince Edward,2.75
1995,VA,51,149,Prince George,22.07
1995,VA,51,153,Prince William,330.12
1995,VA,51,155,Pulaski,8.69
1995,VA,51,157,Rappahannock,0.93
1995,VA,51,159,Richmond,2.05
1995,VA,51,161,Roanoke,8.07
1995,VA,51,163,Rockbridge,7.17
1995,VA,51,165,Rockingham,29.05
1995,VA,51,167,Russell,15.69
1995,VA,51,169,Scott,2.69
1995,VA,51,171,Shenandoah,6.92
1995,VA,51,173,Smyth,5.74
1995,VA,51,175,Southampton,25.37
1995,VA,51,177,Spotsylvania,7.98
1995,VA,51,179,Stafford,10.76
1995,VA,51,181,Surry,1757.60
1995,VA,51,183,Sussex,1.63
1995,VA,51,185,Tazewell,6.78
1995,VA,51,187,Warren,8.31
1995,VA,51,191,Washington,12.50
1995,VA,51,193,Westmoreland,2.58
1995,VA,51,195,Wise,8.30
1995,VA,51,197,Wythe,4.96
1995,VA,51,199,York,515.26
1995,VA,51,510,Alexandria,282.13
1995,VA,51,515,Bedford,0.00
1995,VA,51,520,Bristol,0.00
1995,VA,51,530,Buena Vista,0.36
1995,VA,51,540,Charlottesvile,0.00
1995,VA,51,550,Chesapeake,556.34
1995,VA,51,560,Clifton Forge,0.00
1995,VA,51,570,Colonial Heights,0.00
1995,VA,51,580,Covington,3.44
1995,VA,51,590,Danville,18.92
1995,VA,51,595,Emporia,1.38
1995,VA,51,600,Fairfax,0.07
1995,VA,51,610,Falls Church,0.00
1995,VA,51,620,Franklin,1.21
1995,VA,51,630,Fredericksburg,4.18
1995,VA,51,640,Galax,2.58
1995,VA,51,650,Hampton,1.64
1995,VA,51,660,Harrisonburg,0.00
1995,VA,51,670,Hopewell,156.04
1995,VA,51,678,Lexington,0.00
1995,VA,51,680,Lynchburg,1.35
1995,VA,51,683,Manassas City,0.11
1995,VA,51,685,Manassas Park City,0.41
1995,VA,51,690,Martinsville,0.09
1995,VA,51,700,Newport News,37.27
1995,VA,51,710,Norfolk,13.58
1995,VA,51,720,Norton,0.91
1995,VA,51,730,Petersburg,0.05
1995,VA,51,735,Poquoson,0.00
1995,VA,51,740,Portsmouth,2.47
1995,VA,51,750,Radford,3.12
1995,VA,51,760,Richmond,70.39
1995,VA,51,770,Roanoke,9.18
1995,VA,51,775,Salem,3.36
1995,VA,51,780,South Boston,1.88
1995,VA,51,790,Staunton,0.00
1995,VA,51,800,Suffolk,88.90
1995,VA,51,810,Virginia Beach,8.18
1995,VA,51,820,Waynesboro,11.51
1995,VA,51,830,Williamsburg,1.58
1995,VA,51,840,Winchester,0.24
1995,VI,78,001,St Croix,95.23
1995,VI,78,003,St John,0.28
1995,VI,78,004,St Thomas,106.11
1995,WA,53,001,Adams,346.25
1995,WA,53,003,Asotin,5.74
1995,WA,53,005,Benton,1078.14
1995,WA,53,007,Chelan,127.62
1995,WA,53,009,Clallam,101.55
1995,WA,53,011,Clark,195.05
1995,WA,53,013,Columbia,17.14
1995,WA,53,015,Cowlitz,208.40
1995,WA,53,017,Douglas,63.01
1995,WA,53,019,Ferry,13.25
1995,WA,53,021,Franklin,844.38
1995,WA,53,023,Garfield,2.02
1995,WA,53,025,Grant,1795.09
1995,WA,53,027,Grays Harbor,103.80
1995,WA,53,029,Island,14.25
1995,WA,53,031,Jefferson,32.14
1995,WA,53,033,King,291.56
1995,WA,53,035,Kitsap,40.44
1995,WA,53,037,Kittitas,452.58
1995,WA,53,039,Klickitat,98.87
1995,WA,53,041,Lewis,54.28
1995,WA,53,043,Lincoln,71.55
1995,WA,53,045,Mason,18.67
1995,WA,53,047,Okanogan,139.73
1995,WA,53,049,Pacific,9.78
1995,WA,53,051,Pend Oreille,5.11
1995,WA,53,053,Pierce,218.94
1995,WA,53,055,San Juan,3.04
1995,WA,53,057,Skagit,45.87
1995,WA,53,059,Skamania,13.31
1995,WA,53,061,Snohomish,173.17
1995,WA,53,063,Spokane,188.69
1995,WA,53,065,Stevens,29.36
1995,WA,53,067,Thurston,49.58
1995,WA,53,069,Wahkiakum,3.25
1995,WA,53,071,Walla Walla,353.55
1995,WA,53,073,Whatcom,160.81
1995,WA,53,075,Whitman,15.46
1995,WA,53,077,Yakima,1474.98
1995,WV,54,001,Barbour,2.24
1995,WV,54,003,Berkeley,20.77
1995,WV,54,005,Boone,4.05
1995,WV,54,007,Braxton,5.75
1995,WV,54,009,Brooke,50.28
1995,WV,54,011,Cabell,82.51
1995,WV,54,013,Calhoun,1.56
1995,WV,54,015,Clay,1.38
1995,WV,54,017,Doddridge,0.87
1995,WV,54,019,Fayette,33.47
1995,WV,54,021,Gilmer,1.23
1995,WV,54,023,Grant,1005.82
1995,WV,54,025,Greenbrier,11.17
1995,WV,54,027,Hampshire,2.66
1995,WV,54,029,Hancock,175.76
1995,WV,54,031,Hardy,13.54
1995,WV,54,033,Harrison,59.50
1995,WV,54,035,Jackson,50.51
1995,WV,54,037,Jefferson,13.74
1995,WV,54,039,Kanawha,637.62
1995,WV,54,041,Lewis,5.66
1995,WV,54,043,Lincoln,2.09
1995,WV,54,045,Logan,6.21
1995,WV,54,047,Mcdowell,7.32
1995,WV,54,049,Marion,55.58
1995,WV,54,051,Marshall,750.54
1995,WV,54,053,Mason,661.74
1995,WV,54,055,Mercer,21.87
1995,WV,54,057,Mineral,5.17
1995,WV,54,059,Mingo,6.50
1995,WV,54,061,Monongalia,132.11
1995,WV,54,063,Monroe,3.44
1995,WV,54,065,Morgan,2.69
1995,WV,54,067,Nicholas,5.15
1995,WV,54,069,Ohio,43.84
1995,WV,54,071,Pendleton,4.85
1995,WV,54,073,Pleasants,123.38
1995,WV,54,075,Pocahontas,5.13
1995,WV,54,077,Preston,147.22
1995,WV,54,079,Putnam,70.08
1995,WV,54,081,Raleigh,14.61
1995,WV,54,083,Randolph,15.15
1995,WV,54,085,Ritchie,3.98
1995,WV,54,087,Roane,3.47
1995,WV,54,089,Summers,1.55
1995,WV,54,091,Taylor,7.29
1995,WV,54,093,Tucker,16.81
1995,WV,54,095,Tyler,24.98
1995,WV,54,097,Upshur,3.91
1995,WV,54,099,Wayne,20.83
1995,WV,54,101,Webster,1.70
1995,WV,54,103,Wetzel,91.84
1995,WV,54,105,Wirt,2.51
1995,WV,54,107,Wood,168.58
1995,WV,54,109,Wyoming,6.49
1995,WI,55,001,Adams,38.21
1995,WI,55,003,Ashland,34.54
1995,WI,55,005,Barron,16.40
1995,WI,55,007,Bayfield,5.42
1995,WI,55,009,Brown,496.54
1995,WI,55,011,Buffalo,178.21
1995,WI,55,013,Burnett,2.17
1995,WI,55,015,Calumet,5.90
1995,WI,55,017,Chippewa,11.23
1995,WI,55,019,Clark,5.13
1995,WI,55,021,Columbia,17.10
1995,WI,55,023,Crawford,2.79
1995,WI,55,025,Dane,112.67
1995,WI,55,027,Dodge,13.67
1995,WI,55,029,Door,4.92
1995,WI,55,031,Douglas,6.71
1995,WI,55,033,Dunn,15.06
1995,WI,55,035,Eau Claire,18.05
1995,WI,55,037,Florence,0.55
1995,WI,55,039,Fond Du Lac,17.22
1995,WI,55,041,Forest,1.01
1995,WI,55,043,Grant,251.53
1995,WI,55,045,Green,6.45
1995,WI,55,047,Green Lake,5.29
1995,WI,55,049,Iowa,3.31
1995,WI,55,051,Iron,0.80
1995,WI,55,053,Jackson,9.34
1995,WI,55,055,Jefferson,22.66
1995,WI,55,057,Juneau,8.35
1995,WI,55,059,Kenosha,35.09
1995,WI,55,061,Kewaunee,725.93
1995,WI,55,063,La Crosse,69.02
1995,WI,55,065,Lafayette,3.15
1995,WI,55,067,Langlade,13.27
1995,WI,55,069,Lincoln,10.85
1995,WI,55,071,Manitowoc,1260.78
1995,WI,55,073,Marathon,183.41
1995,WI,55,075,Marinette,22.25
1995,WI,55,077,Marquette,1.62
1995,WI,55,078,Menominee,0.28
1995,WI,55,079,Milwaukee,1973.99
1995,WI,55,081,Monroe,6.37
1995,WI,55,083,Oconto,6.21
1995,WI,55,085,Oneida,32.84
1995,WI,55,087,Outagamie,67.67
1995,WI,55,089,Ozaukee,223.54
1995,WI,55,091,Pepin,1.42
1995,WI,55,093,Pierce,4.28
1995,WI,55,095,Polk,4.80
1995,WI,55,097,Portage,85.22
1995,WI,55,099,Price,9.33
1995,WI,55,101,Racine,37.68
1995,WI,55,103,Richland,2.73
1995,WI,55,105,Rock,151.95
1995,WI,55,107,Rusk,4.19
1995,WI,55,109,St Croix,7.66
1995,WI,55,111,Sauk,13.20
1995,WI,55,113,Sawyer,1.50
1995,WI,55,115,Shawano,6.00
1995,WI,55,117,Sheboygan,464.69
1995,WI,55,119,Taylor,2.20
1995,WI,55,121,Trempealeau,5.62
1995,WI,55,123,Vernon,200.62
1995,WI,55,125,Vilas,1.47
1995,WI,55,127,Walworth,14.57
1995,WI,55,129,Washburn,2.46
1995,WI,55,131,Washington,12.78
1995,WI,55,133,Waukesha,43.48
1995,WI,55,135,Waupaca,10.20
1995,WI,55,137,Waushara,25.65
1995,WI,55,139,Winnebago,68.67
1995,WI,55,141,Wood,121.86
1995,WY,56,001,Albany,179.70
1995,WY,56,003,Big Horn,741.34
1995,WY,56,005,Campbell,60.89
1995,WY,56,007,Carbon,786.88
1995,WY,56,009,Converse,225.83
1995,WY,56,011,Crook,45.60
1995,WY,56,013,Fremont,594.12
1995,WY,56,015,Goshen,165.67
1995,WY,56,017,Hot Springs,204.53
1995,WY,56,019,Johnson,300.17
1995,WY,56,021,Laramie,112.82
1995,WY,56,023,Lincoln,498.91
1995,WY,56,025,Natrona,192.89
1995,WY,56,027,Niobrara,28.43
1995,WY,56,029,Park,868.56
1995,WY,56,031,Platte,129.75
1995,WY,56,033,Sheridan,856.92
1995,WY,56,035,Sublette,448.97
1995,WY,56,037,Sweetwater,74.12
1995,WY,56,039,Teton,89.00
1995,WY,56,041,Uinta,180.23
1995,WY,56,043,Washakie,259.12
1995,WY,56,045,Weston,14.11
